Retailer,Machine ID,Address,Cities,Full Address,Longitude,Latitude,State
Safeway,Q01566,Tucson,"Tucson, AZ","6360 E Golf Links Rd, Tucson, AZ",32.1906399,-110.856037,AZ
Safeway,Q01556,Vail,"Vail, AZ","13380 E Mary Ann Cleveland Way, Vail, AZ",32.0500625,-110.7087079,AZ
Kroger,Q01003,Brownstown,"Brownstown, MI","23849 West Rd, Brownstown, MI",42.13654,-83.26448289999999,MI
Kroger,Q01090,Brownstown,"Brownstown, MI","20645 Gibraltar Rd, Brownstown, MI",42.0940394,-83.2348751,MI
Kroger,Q00860,Canton,"Canton, MI","45540 Michigan Ave, Canton, MI",42.2739005,-83.4888198,MI
Kroger,Q00865,Canton,"Canton, MI","1905 N Canton Center Rd, Canton, MI",42.3192177,-83.49187189999999,MI
Kroger,Q00871,Farmington Hills,"Farmington Hills, MI","25780 Middlebelt Rd, Farmington Hills, MI",42.4837482,-83.33702319999999,MI
Kroger,Q01360,Grand Blanc,"Grand Blanc, MI","12731 S Saginaw St, Grand Blanc, MI",42.9200812,-83.61879619999999,MI
Kroger,Q00853,Howell,"Howell, MI","108 W Highland Rd, Howell, MI",42.6243183,-83.92761279999999,MI
Kroger,Q00815,Imlay City,"Imlay City, MI","1821 S Cedar St, Imlay City, MI",43.0116776,-83.0710987,MI
Kroger,Q00803,Lincoln Park,"Lincoln Park, MI","2060 DIX Hwy, Lincoln Park, MI",42.2549109,-83.1954909,MI
Kroger,Q00885,Livonia,"Livonia, MI","30935 5 Mile Rd, Livonia, MI",42.3966757,-83.34871559999999,MI
Kroger,Q01089,Macomb,"Macomb, MI","21555 21 Mile Rd, Macomb, MI",42.6440773,-82.9007625,MI
Kroger,Q00856,Northville,"Northville, MI","17447 Haggerty Rd, Northville, MI",42.4133094,-83.43550660000001,MI
Kroger,Q01352,Novi,"Novi, MI","47650 Grand River Ave, Novi, MI",42.4918154,-83.5185241,MI
Kroger,Q00849,Pinckney,"Pinckney, MI","9700 Chilson Cmns, Pinckney, MI",42.46197249999999,-83.83119339999999,MI
Kroger,Q01082,Rochester,"Rochester, MI","4888 N Adams Rd, Rochester, MI",42.695172,-83.1946681,MI
Kroger,Q01066,Rochester Hills,"Rochester Hills, MI","65 S Livernois Rd, Rochester Hills, MI",42.68041770000001,-83.15133159999999,MI
Kroger,Q00864,Shelby Township,"Shelby Township, MI","14945 23 Mile Rd, Shelby Township, MI",42.673795,-82.976867,MI
Kroger,Q00684,Taylor,"Taylor, MI","7000 Monroe Blvd, Taylor, MI",42.2576158,-83.25151120000001,MI
Kroger,Q00786,Troy,"Troy, MI","1237 Coolidge Hwy, Troy, MI",42.54256030000001,-83.189852,MI
Kroger,Q00801,Warren,"Warren, MI","28250 Dequindre Rd, Warren, MI",42.4996729,-83.0847467,MI
Kroger,Q00858,Warren,"Warren, MI","26233 Hoover Rd, Warren, MI",42.48671450000001,-83.00776929999999,MI
Kroger,Q01353,Washington,"Washington, MI","64660 Van Dyke Rd, Washington, MI",42.7704927,-83.0177468,MI
Kroger,Q00867,Waterford,"Waterford, MI","5111 Highland Rd, Waterford, MI",42.6589765,-83.3871185,MI
Kroger,Q00683,Westland,"Westland, MI","36430 Ford Rd, Westland, MI",42.3261548,-83.4001368,MI
Kroger,Q00691,Westland,"Westland, MI","31300 Michigan Ave, Westland, MI",42.2872107,-83.3471339,MI
Kroger,Q01106,Westland,"Westland, MI","7350 N Middlebelt Rd, Westland, MI",42.3417411,-83.3306751,MI
Kroger,Q00863,Ypsilanti,"Ypsilanti, MI","2010 Whittaker Rd, Ypsilanti, MI",42.2119466,-83.6210413,MI
Kroger,Q01112,Brentwood,"Brentwood, TN","210 Franklin Rd, Brentwood, TN",36.0319395,-86.7874264,TN
Kroger,Q01125,Brentwood,"Brentwood, TN","6690 Nolensville Rd, Brentwood, TN",35.9998106,-86.6917936,TN
Kroger,Q01033,Franklin,"Franklin, TN","1203 Murfreesboro Rd, Franklin, TN",35.9174017,-86.8316005,TN
Kroger,Q01224,Franklin,"Franklin, TN","2020 Mallory Ln, Franklin, TN",35.9509054,-86.8165424,TN
Kroger,Q01037,Goodlettsville,"Goodlettsville, TN","123 Northcreek Blvd, Goodlettsville, TN",36.3266063,-86.69976109999999,TN
Kroger,Q00992,Murfreesboro,"Murfreesboro, TN","4432 Veterans Pkwy, Murfreesboro, TN",35.8440862,-86.4917577,TN
Kroger,Q01027,Murfreesboro,"Murfreesboro, TN","2946 S Church St, Murfreesboro, TN",35.7902038,-86.40211889999999,TN
Kroger,Q01029,Nashville,"Nashville, TN","143 McGavock Pike, Nashville, TN",36.1705586,-86.678578,TN
Kroger,Q01034,Nashville,"Nashville, TN","61 E Thompson Ln, Nashville, TN",36.110944,-86.7246595,TN
Kroger,Q01017,Smyrna,"Smyrna, TN","463 Sam Ridley Pkwy W, Smyrna, TN",35.9840078,-86.55162410000001,TN
Kroger,Q01108,Springfield,"Springfield, TN","2600 Memorial Blvd, Springfield, TN",36.4885615,-86.8633775,TN
Safeway,Q01298,Anacortes,"Anacortes, WA","911 11th St, Anacortes, WA",48.5122831,-122.6117014,WA
Fred Meyer,Q00164,Auburn,"Auburn, WA","801 Auburn Way N, Auburn, WA",47.3161205,-122.2247926,WA
Safeway,Q00249,Auburn,"Auburn, WA","101 Auburn Way S, Auburn, WA",47.3064087,-122.2267785,WA
Safeway,Q00804,Auburn,"Auburn, WA","4010 A St SE, Auburn, WA",47.2728184,-122.2269136,WA
Safeway,Q01253,Bainbridge Island,"Bainbridge Island, WA","253 High School Rd NE, Bainbridge Island, WA",47.63511889999999,-122.5197027,WA
Fred Meyer,Q00185,Battle Ground,"Battle Ground, WA","401 NW 12th Ave, Battle Ground, WA",45.7842837,-122.5489717,WA
Albertsons,Q00942,Battle Ground,"Battle Ground, WA","2108 W Main St, Battle Ground, WA",45.7813188,-122.5608519,WA
QFC,Q00788,Belfair,"Belfair, WA","201 NE State Route 300, Belfair, WA",47.4530571,-122.8284963,WA
QFC,Q00171,Bellevue,"Bellevue, WA","3550 Factoria Blvd SE, Bellevue, WA",47.578359,-122.1672038,WA
QFC,Q00194,Bellevue,"Bellevue, WA","10116 NE 8th St, Bellevue, WA",47.6178935,-122.2055307,WA
Safeway,Q00216,Bellevue,"Bellevue, WA","15100 SE 38th St, Bellevue, WA",47.5765395,-122.1371838,WA
Fred Meyer,Q00255,Bellevue,"Bellevue, WA","2041 148th Ave NE, Bellevue, WA",47.6284792,-122.1437256,WA
Safeway,Q00861,Bellevue,"Bellevue, WA","1645 140th Ave NE, Bellevue, WA",47.62467669999999,-122.1541507,WA
QFC,Q01169,Bellevue,"Bellevue, WA","1510 145th Pl SE, Bellevue, WA",47.5969425,-122.1484573,WA
Safeway,Q01183,Bellevue,"Bellevue, WA","300 Bellevue Way NE, Bellevue, WA",47.6129984,-122.201015,WA
Fred Meyer,Q00233,Bellingham,"Bellingham, WA","800 Lakeway Dr, Bellingham, WA",48.7435653,-122.4643824,WA
Fred Meyer,Q00260,Bellingham,"Bellingham, WA","1225 W Bakerview Rd, Bellingham, WA",48.7885943,-122.5115316,WA
WinCo Foods,Q01220,Bellingham,"Bellingham, WA","300 E Bellis Fair Pkwy, Bellingham, WA",48.7869865,-122.4813371,WA
Safeway,Q01265,Bellingham,"Bellingham, WA","1275 E Sunset Dr, Bellingham, WA",48.7745134,-122.4585548,WA
Fred Meyer,Q00143,Bonney Lake,"Bonney Lake, WA","20901 State Highway 410 E, Bonney Lake, WA",47.1663826,-122.1499513,WA
Safeway,Q00874,Bonney Lake,"Bonney Lake, WA","21301 Hwy 410, Bonney Lake, WA",47.1668837,-122.146619,WA
Fred Meyer,Q00016,Bothell,"Bothell, WA","21045 Bothell Everett Hwy, Bothell, WA",47.807427,-122.2060054,WA
Safeway,Q00026,Bothell,"Bothell, WA","24040 Bothell Everett Hwy, Bothell, WA",47.7787443,-122.2208158,WA
Safeway,Q01149,Bothell,"Bothell, WA","20711 Bothell Everett Hwy, Bothell, WA",47.81166959999999,-122.2056895,WA
Fred Meyer,Q00196,Bremerton,"Bremerton, WA","5050 State Highway 303 NE, Bremerton, WA",47.6109161,-122.6266545,WA
Safeway,Q01491,Bremerton,"Bremerton, WA","1401 NE McWilliams Rd, Bremerton, WA",47.6207115,-122.6308315,WA
Fred Meyer,Q00124,Burien,"Burien, WA","14300 1st Ave S, Burien, WA",47.4753406,-122.3323911,WA
Safeway,Q00827,Burien,"Burien, WA","12725 1st Ave S, Burien, WA",47.4890404,-122.3358147,WA
Safeway,Q01403,Burien,"Burien, WA","138 SW 148th St, Burien, WA",47.4716649,-122.336736,WA
Fred Meyer,Q00224,Burlington,"Burlington, WA","920 S Burlington Blvd, Burlington, WA",48.4668509,-122.3351664,WA
Fred Meyer,Q00173,Covington,"Covington, WA","16735 SE 272nd St, Covington, WA",47.3561782,-122.1202027,WA
Safeway,Q01401,Covington,"Covington, WA","17023 SE 272nd St, Covington, WA",47.3565839,-122.1148451,WA
Safeway,Q01141,Des Moines,"Des Moines, WA","21401 Pacific Hwy S, Des Moines, WA",47.4100194,-122.2994989,WA
Safeway,Q01118,Duvall,"Duvall, WA","14020 Main St NE, Duvall, WA",47.7265026,-121.985054,WA
Safeway,Q01187,Edmonds,"Edmonds, WA","23632 Highway 99, Edmonds, WA",47.7845464,-122.3446758,WA
WinCo Foods,Q01297,Edmonds,"Edmonds, WA","21900 Highway 99, Edmonds, WA",47.80074889999999,-122.3333816,WA
Safeway,Q00239,Enumclaw,"Enumclaw, WA","152 Roosevelt Ave E, Enumclaw, WA",47.19817339999999,-121.9799508,WA
Fred Meyer,Q00035,Everett,"Everett, WA","8530 Evergreen Way, Everett, WA",47.92029489999999,-122.2311113,WA
Fred Meyer,Q00129,Everett,"Everett, WA","12906 Bothell Everett Hwy, Everett, WA",47.8796736,-122.2074197,WA
QFC,Q00198,Everett,"Everett, WA","2615 Broadway, Everett, WA",47.9827334,-122.2007809,WA
Safeway,Q00234,Everett,"Everett, WA","7601 Evergreen Way, Everett, WA",47.9282169,-122.2191206,WA
Safeway,Q00244,Everett,"Everett, WA","5802 134th Pl SE, Everett, WA",47.8754032,-122.1536108,WA
Safeway,Q00263,Everett,"Everett, WA","11031 19th Ave SE, Everett, WA",47.89735109999999,-122.2051108,WA
Fred Meyer,Q00823,Everett,"Everett, WA","8530 Evergreen Way, Everett, WA",47.92029489999999,-122.2311113,WA
QFC,Q01085,Everett,"Everett, WA","4919 Evergreen Way, Everett, WA",47.9525026,-122.2120411,WA
Safeway,Q01284,Everett,"Everett, WA","1715 Broadway, Everett, WA",47.9941095,-122.200262,WA
Safeway,Q01413,Everett,"Everett, WA","4128 Rucker Ave, Everett, WA",47.9623992,-122.2123417,WA
Fred Meyer,Q00037,Federal Way,"Federal Way, WA","33702 21st Ave SW, Federal Way, WA",47.2980733,-122.3588012,WA
H Mart,Q00117,Federal Way,"Federal Way, WA","31217 Pacific Hwy S, Federal Way, WA",47.3218624,-122.315225,WA
Fred Meyer,Q00213,Federal Way,"Federal Way, WA","33702 21st Ave SW, Federal Way, WA",47.2980733,-122.3588012,WA
Safeway,Q00851,Federal Way,"Federal Way, WA","1207 S 320th St, Federal Way, WA",47.3147799,-122.3180134,WA
Safeway,Q01490,Federal Way,"Federal Way, WA","28810 Military Rd S, Federal Way, WA",47.3425312,-122.3000472,WA
Fred Meyer,Q00228,Gig Harbor,"Gig Harbor, WA","5502 Point Fosdick Dr, Gig Harbor, WA",47.3075436,-122.5810844,WA
Safeway,Q01327,Gig Harbor,"Gig Harbor, WA","4831 Point Fosdick Dr, Gig Harbor, WA",47.30226400000001,-122.5758606,WA
Albertsons,Q01497,Gig Harbor,"Gig Harbor, WA","11330 51st Ave NW, Gig Harbor, WA",47.3609681,-122.6046577,WA
Fred Meyer,Q00039,Issaquah,"Issaquah, WA","6100 E Lake Sammamish Pkwy SE, Issaquah, WA",47.54872839999999,-122.0389226,WA
Safeway,Q00125,Issaquah,"Issaquah, WA","735 NW Gilman Blvd, Issaquah, WA",47.5415358,-122.0485819,WA
QFC,Q01070,Issaquah,"Issaquah, WA","1540 NW Gilman Blvd, Issaquah, WA",47.5458894,-122.060026,WA
Safeway,Q01139,Issaquah,"Issaquah, WA","1451 Highlands Dr NE, Issaquah, WA",47.543932,-122.0150143,WA
QFC,Q01479,Issaquah,"Issaquah, WA","4570 Klahanie Dr SE, Issaquah, WA",47.5656509,-122.0034948,WA
Safeway,Q00836,Kenmore,"Kenmore, WA","6850 NE Bothell Way, Kenmore, WA",47.7592022,-122.2474426,WA
Fred Meyer,Q00158,Kent,"Kent, WA","25250 Pacific Hwy S, Kent, WA",47.3746401,-122.2989813,WA
Fred Meyer,Q00175,Kent,"Kent, WA","10201 SE 240th St, Kent, WA",47.3863354,-122.2054309,WA
QFC,Q00219,Kent,"Kent, WA","13304 SE 240th St, Kent, WA",47.3874131,-122.1633195,WA
Safeway,Q00241,Kent,"Kent, WA","210 Washington Ave S, Kent, WA",47.3805498,-122.2460874,WA
WinCo Foods,Q00940,Kent,"Kent, WA","21100 91st Place South, Kent, WA",47.4142442,-122.2189616,WA
Safeway,Q01094,Kent,"Kent, WA","13101 SE Kent Kangley Rd, Kent, WA",47.3566693,-122.1667983,WA
Safeway,Q01137,Kent,"Kent, WA","20830 108th Ave SE, Kent, WA",47.4151463,-122.1955555,WA
Fred Meyer,Q00014,Kirkland,"Kirkland, WA","12221 120th Ave NE, Kirkland, WA",47.70786640000001,-122.1842658,WA
Safeway,Q00229,Kirkland,"Kirkland, WA","14444 124th Ave NE, Kirkland, WA",47.7323717,-122.1741692,WA
Fred Meyer,Q00238,Kirkland,"Kirkland, WA","12221 120th Ave NE, Kirkland, WA",47.70786640000001,-122.1842658,WA
Safeway,Q00613,Kirkland,"Kirkland, WA","10020 NE 137th St, Kirkland, WA",47.7234436,-122.2063625,WA
Safeway,Q01412,Kirkland,"Kirkland, WA","12519 NE 85th St, Kirkland, WA",47.678829,-122.1734308,WA
QFC,Q01177,Lacey,"Lacey, WA","4775 Whitman Ln SE, Lacey, WA",46.9947632,-122.8238645,WA
Safeway,Q01259,Lacey,"Lacey, WA","4700 Yelm Hwy SE, Lacey, WA",46.9979281,-122.822206,WA
Safeway,Q01455,Lacey,"Lacey, WA","6200 Pacific Ave SE, Lacey, WA",47.0392599,-122.7998451,WA
Safeway,Q00384,Lake Stevens,"Lake Stevens, WA","717 WA-9 NE, Lake Stevens, WA",48.003395,-122.1037835,WA
Safeway,Q00859,Lakewood,"Lakewood, WA","10223 Gravelly Lake Dr SW, Lakewood, WA",47.1646906,-122.520043,WA
Fred Meyer,Q00994,Longview,"Longview, WA","3184 Ocean Beach Hwy, Longview, WA",46.1479214,-122.9633734,WA
Safeway,Q01246,Lynden,"Lynden, WA","8071 Guide Meridian Rd, Lynden, WA",48.93425389999999,-122.4869947,WA
H Mart,Q00130,Lynnwood,"Lynnwood, WA","3301 184th St SW, Lynnwood, WA",47.8330362,-122.2777917,WA
Fred Meyer,Q00165,Lynnwood,"Lynnwood, WA","4615 196th St SW, Lynnwood, WA",47.8218513,-122.295664,WA
Fred Meyer,Q00174,Lynnwood,"Lynnwood, WA","2902 164th St SW, Lynnwood, WA",47.848254,-122.2727871,WA
Safeway,Q00203,Lynnwood,"Lynnwood, WA","14826 Highway 99, Lynnwood, WA",47.8638989,-122.2828562,WA
Safeway,Q01302,Lynnwood,"Lynnwood, WA","19500 Highway 99, Lynnwood, WA",47.8218956,-122.3167522,WA
Safeway,Q01399,Lynnwood,"Lynnwood, WA","12811 Beverly Park Rd, Lynnwood, WA",47.8810777,-122.2810305,WA
Fred Meyer,Q00111,Maple Valley,"Maple Valley, WA","26520 Maple Valley Black Diamond Rd SE, Maple Valley, WA",47.3625744,-122.0182339,WA
Safeway,Q00869,Maple Valley,"Maple Valley, WA","26916 Maple Vly Hwy, Maple Valley, WA",47.360335,-122.0183893,WA
Fred Meyer,Q00142,Marysville,"Marysville, WA","9925 State Ave, Marysville, WA",48.0853604,-122.1696481,WA
Fred Meyer,Q00247,Marysville,"Marysville, WA","9925 State Ave, Marysville, WA",48.0853604,-122.1696481,WA
Safeway,Q01136,Marysville,"Marysville, WA","1258 State Ave, Marysville, WA",48.0625209,-122.1744993,WA
WinCo Foods,Q01273,Marysville,"Marysville, WA","3947 116th St NE, Marysville, WA",48.1009873,-122.1774596,WA
Safeway,Q00250,Mill Creek,"Mill Creek, WA","16304 Bothell Everett Hwy, Mill Creek, WA",47.8508627,-122.2200993,WA
QFC,Q01154,Mill Creek,"Mill Creek, WA","926 164th St SE, Mill Creek, WA",47.8486145,-122.2200052,WA
Fred Meyer,Q00148,Monroe,"Monroe, WA","18805 State Route 2, Monroe, WA",47.8616271,-121.9776813,WA
Fred Meyer,Q00221,Monroe,"Monroe, WA","18805 State Route 2, Monroe, WA",47.8616271,-121.9776813,WA
Safeway,Q01295,Monroe,"Monroe, WA","19651 State Route 2, Monroe, WA",47.8601324,-121.9674334,WA
Safeway,Q01188,Mount Vernon,"Mount Vernon, WA","315 E College Way, Mount Vernon, WA",48.4376937,-122.3371446,WA
Safeway,Q00259,Mountlake Terrace,"Mountlake Terrace, WA","4301 212th St SW, Mountlake Terrace, WA",47.8078229,-122.2906637,WA
QFC,Q00808,Mountlake Terrace,"Mountlake Terrace, WA","22803 44th Ave W, Mountlake Terrace, WA",47.7905247,-122.2904817,WA
Safeway,Q00240,Newcastle,"Newcastle, WA","6911 Coal Creek Pkwy Se, Newcastle, WA",47.5394702,-122.1677335,WA
QFC,Q00805,Newcastle,"Newcastle, WA","6940 Coal Creek Pkwy SE, Newcastle, WA",47.5388036,-122.1647808,WA
QFC,Q00811,North Bend,"North Bend, WA","460 E North Bend Way, North Bend, WA",47.4933079,-121.7804699,WA
Safeway,Q01488,North Bend,"North Bend, WA","460 SW Mt Si Blvd, North Bend, WA",47.487357,-121.7914803,WA
WinCo Foods,Q00947,Olympia,"Olympia, WA","7540 Martin Way E, Olympia, WA",47.05513939999999,-122.7797459,WA
Safeway,Q01288,Olympia,"Olympia, WA","1243 Marvin Rd NE, Olympia, WA",47.059373,-122.7660304,WA
Safeway,Q01293,Olympia,"Olympia, WA","3215 Harrison Ave NW, Olympia, WA",47.0454096,-122.9421559,WA
Safeway,Q01315,Olympia,"Olympia, WA","4280 Martin Way E, Olympia, WA",47.0494692,-122.8291023,WA
Albertsons,Q01487,Olympia,"Olympia, WA","3520 Pacific Ave SE, Olympia, WA",47.043154,-122.84524,WA
Safeway,Q01419,Orting,"Orting, WA","215 Whitesell St NW, Orting, WA",47.0988836,-122.2097143,WA
Fred Meyer,Q00237,Port Orchard,"Port Orchard, WA","1900 SE Sedgwick Rd, Port Orchard, WA",47.5031575,-122.6292031,WA
Albertsons,Q01254,Port Orchard,"Port Orchard, WA","1434 Olney Ave SE, Port Orchard, WA",47.5357473,-122.6105256,WA
Safeway,Q01280,Port Orchard,"Port Orchard, WA","370 SW Sedgwick Rd, Port Orchard, WA",47.4961035,-122.652118,WA
Safeway,Q01494,Port Orchard,"Port Orchard, WA","3355 Bethel Rd SE, Port Orchard, WA",47.5184252,-122.630056,WA
Safeway,Q01478,Poulsbo,"Poulsbo, WA","19245 10th Ave NE, Poulsbo, WA",47.738148,-122.6368534,WA
Fred Meyer,Q00131,Puyallup,"Puyallup, WA","17404 Meridian E, Puyallup, WA",47.0991145,-122.2970065,WA
Fred Meyer,Q00147,Puyallup,"Puyallup, WA","1100 N Meridian, Puyallup, WA",47.1997462,-122.2963638,WA
Safeway,Q00178,Puyallup,"Puyallup, WA","5616 176th St E, Puyallup, WA",47.0950731,-122.3527862,WA
Safeway,Q00868,Puyallup,"Puyallup, WA","13308 Meridian E, Puyallup, WA",47.1352732,-122.2949675,WA
Fred Meyer,Q00993,Puyallup,"Puyallup, WA","17404 Meridian E, Puyallup, WA",47.0991145,-122.2970065,WA
Albertsons,Q01402,Puyallup,"Puyallup, WA","11012 Canyon Rd E, Puyallup, WA",47.15606930000001,-122.3591839,WA
Safeway,Q01405,Puyallup,"Puyallup, WA","11501 Canyon Rd E, Puyallup, WA",47.1523102,-122.3566884,WA
Safeway,Q01493,Puyallup,"Puyallup, WA","708 Shaw Rd E, Puyallup, WA",47.18482119999999,-122.2591154,WA
Fred Meyer,Q00022,Redmond,"Redmond, WA","17667 NE 76th St, Redmond, WA",47.6705386,-122.1046018,WA
QFC,Q00106,Redmond,"Redmond, WA","8867 161st Ave NE, Redmond, WA",47.680835,-122.1261299,WA
Safeway,Q00401,Redmond,"Redmond, WA","15000 NE 24th St, Redmond, WA",47.6326836,-122.1404747,WA
QFC,Q01153,Redmond,"Redmond, WA","15800 Redmond Way, Redmond, WA",47.6758241,-122.1288997,WA
Safeway,Q01414,Redmond,"Redmond, WA","17246 NE Redmond Way, Redmond, WA",47.6892145,-122.0872762,WA
Safeway,Q00025,Renton,"Renton, WA","4300 NE 4th St, Renton, WA",47.4898781,-122.1613726,WA
Fred Meyer,Q00034,Renton,"Renton, WA","365 Renton Center Way SW, Renton, WA",47.4768534,-122.2179674,WA
Fred Meyer,Q00176,Renton,"Renton, WA","17801 108th Ave SE, Renton, WA",47.4429469,-122.1998661,WA
Safeway,Q00223,Renton,"Renton, WA","17230 140th Ave SE, Renton, WA",47.4475109,-122.1524617,WA
Safeway,Q01197,Renton,"Renton, WA","200 S 3rd St, Renton, WA",47.4802586,-122.2144584,WA
Safeway,Q00326,Sammamish,"Sammamish, WA","630 228th Ave NE, Sammamish, WA",47.6153679,-122.0335183,WA
QFC,Q00814,Sammamish,"Sammamish, WA","2902 228th Ave SE, Sammamish, WA",47.58328710000001,-122.0329032,WA
Safeway,Q00254,SeaTac,"SeaTac, WA","4011 S 164th St, SeaTac, WA",47.455652,-122.2824069,WA
Fred Meyer,Q00116,Seattle,"Seattle, WA","915 NW 45th St, Seattle, WA",47.6598323,-122.3686721,WA
Safeway,Q00132,Seattle,"Seattle, WA","12318 15th Ave NE, Seattle, WA",47.7180957,-122.3119647,WA
Fred Meyer,Q00135,Seattle,"Seattle, WA","13000 Lake City Way NE, Seattle, WA",47.7240816,-122.2919624,WA
Safeway,Q00159,Seattle,"Seattle, WA","1410 E John St, Seattle, WA",47.6204958,-122.3132555,WA
Safeway,Q00180,Seattle,"Seattle, WA","8340 15th Ave NW, Seattle, WA",47.6901891,-122.3762562,WA
Fred Meyer,Q00230,Seattle,"Seattle, WA","100 NW 85th St, Seattle, WA",47.6919776,-122.3591754,WA
WestField,Q00235,Seattle,"Seattle, WA","2800 Southcenter Mall, Seattle, WA",47.4579694,-122.2584367,WA
QFC,Q00245,Seattle,"Seattle, WA","1401 Broadway, Seattle, WA",47.61311500000001,-122.3209644,WA
Safeway,Q00256,Seattle,"Seattle, WA","3820 Rainier Ave S, Seattle, WA",47.56813229999999,-122.2889193,WA
QFC,Q00264,Seattle,"Seattle, WA","11100 Roosevelt Way NE, Seattle, WA",47.7093956,-122.3172755,WA
WestField,Q00329,Seattle,"Seattle, WA","2800 Southcenter Mall, Seattle, WA",47.4579694,-122.2584367,WA
Fred Meyer,Q00789,Seattle,"Seattle, WA","915 NW 45th St, Seattle, WA",47.6598323,-122.3686721,WA
QFC,Q00810,Seattle,"Seattle, WA","5700 24th Ave NW, Seattle, WA",47.6706133,-122.3872398,WA
QFC,Q00873,Seattle,"Seattle, WA","9999 Holman Rd NW, Seattle, WA",47.70179900000001,-122.3639318,WA
QFC,Q01012,Seattle,"Seattle, WA","1600 W Dravus St, Seattle, WA",47.6496284,-122.3779184,WA
Safeway,Q01144,Seattle,"Seattle, WA","2622 California Ave SW, Seattle, WA",47.5798942,-122.3861615,WA
QFC,Q01156,Seattle,"Seattle, WA","2746 NE 45th St, Seattle, WA",47.6621471,-122.2964154,WA
Safeway,Q01159,Seattle,"Seattle, WA","9262 Rainier Ave S, Seattle, WA",47.5208018,-122.2683082,WA
QFC,Q01168,Seattle,"Seattle, WA","2500 SW Barton St, Seattle, WA",47.5222371,-122.3662837,WA
QFC,Q01175,Seattle,"Seattle, WA","417 Broadway E #2, Seattle, WA",47.6224556,-122.3213064,WA
Safeway,Q01192,Seattle,"Seattle, WA","9620 28th Ave SW, Seattle, WA",47.51671880000001,-122.3669196,WA
Safeway,Q01418,Seattle,"Seattle, WA","7300 Roosevelt Way NE, Seattle, WA",47.681857,-122.3170171,WA
Safeway,Q01420,Seattle,"Seattle, WA","3900 S Othello St, Seattle, WA",47.53747449999999,-122.2830667,WA
Safeway,Q01281,Shelton,"Shelton, WA","600 Franklin St, Shelton, WA",47.2146426,-123.1065143,WA
Fred Meyer,Q00038,Shoreline,"Shoreline, WA","18325 Aurora Ave N, Shoreline, WA",47.7620769,-122.3477322,WA
Safeway,Q00257,Shoreline,"Shoreline, WA","15332 Aurora Ave N, Shoreline, WA",47.74090210000001,-122.3436341,WA
Safeway,Q00845,Shoreline,"Shoreline, WA","17202 15th Ave NE, Shoreline, WA",47.7543459,-122.312777,WA
Safeway,Q01489,Silverdale,"Silverdale, WA","2890 NW Bucklin Hill Rd, Silverdale, WA",47.652686,-122.6882151,WA
Fred Meyer,Q00186,Snohomish,"Snohomish, WA","2801 Bickford Ave, Snohomish, WA",47.9438603,-122.1052516,WA
Fred Meyer,Q00197,Snohomish,"Snohomish, WA","2801 Bickford Ave, Snohomish, WA",47.9438603,-122.1052516,WA
Safeway,Q00807,Snoqualmie,"Snoqualmie, WA","34828 SE Douglas St, Snoqualmie, WA",47.52759220000001,-121.8737094,WA
Fred Meyer,Q00866,Spanaway,"Spanaway, WA","22303 Mountain Hwy E, Spanaway, WA",47.0552925,-122.3971279,WA
Fred Meyer,Q00136,Sumner,"Sumner, WA","1201 Valley Ave E, Sumner, WA",47.2046368,-122.227942,WA
WinCo Foods,Q00727,Sumner,"Sumner, WA","6621 166th Ave E, Sumner, WA",47.1959088,-122.2054725,WA
Simon Tacoma Mall,Q00031,Tacoma,"Tacoma, WA","Steel St, Tacoma, WA",47.2654584,-122.4681815,WA
Fred Meyer,Q00152,Tacoma,"Tacoma, WA","7250 Pacific Ave, Tacoma, WA",47.1907037,-122.4357291,WA
Fred Meyer,Q00161,Tacoma,"Tacoma, WA","4505 S 19th St, Tacoma, WA",47.24312889999999,-122.4979411,WA
Safeway,Q00181,Tacoma,"Tacoma, WA","1302 S 38th St, Tacoma, WA",47.2221627,-122.4515058,WA
Safeway,Q00222,Tacoma,"Tacoma, WA","3842 Bridgeport Way W, Tacoma, WA",47.2216712,-122.5393458,WA
Safeway,Q00227,Tacoma,"Tacoma, WA","15805 Pacific Ave S, Tacoma, WA",47.1129786,-122.4322969,WA
Fred Meyer,Q00820,Tacoma,"Tacoma, WA","7250 Pacific Ave, Tacoma, WA",47.1907037,-122.4357291,WA
Safeway,Q00839,Tacoma,"Tacoma, WA","2637 N Pearl St, Tacoma, WA",47.27267680000001,-122.5135915,WA
Safeway,Q00854,Tacoma,"Tacoma, WA","8611 Steilacoom Blvd SW, Tacoma, WA",47.1804004,-122.5519646,WA
WinCo Foods,Q00961,Tacoma,"Tacoma, WA","1913 S 72nd St, Tacoma, WA",47.1953013,-122.4598338,WA
Safeway,Q01119,Tacoma,"Tacoma, WA","707 S 56th St, Tacoma, WA",47.2067822,-122.4409719,WA
Safeway,Q01400,Tacoma,"Tacoma, WA","1624 E 72nd St, Tacoma, WA",47.1917507,-122.4072272,WA
Safeway,Q01000,Tumwater,"Tumwater, WA","500 Cleveland Ave SE, Tumwater, WA",47.0191395,-122.8974629,WA
Fred Meyer,Q00225,University Place,"University Place, WA","6305 Bridgeport Way W, University Place, WA",47.20055259999999,-122.52898,WA
Safeway,Q00121,Vancouver,"Vancouver, WA","6700 NE 162nd Ave, Vancouver, WA",45.670036,-122.5065249,WA
